Gene.symbol	Gene.ID	adj.P.Val	logFC
SYT1	6857	0.88659356837707	-0.111188647349205
OR51T1	401665	0.886615013576779	-0.0239628005374155
		0.886632408699526	-0.0196401908106583
		0.886632408699526	0.0471786080113392
FGB	2244	0.886632408699526	0.0253401967947857
ADGRA1	84435	0.886645513269887	0.0259383946780103
		0.886645513269887	0.0708629408650792
THRSP	7069	0.886968967746296	0.0272602798707489
UQCRBP1	442454	0.88697954955253	-0.0441190784546457
NAAA	27163	0.886983232554015	-0.0519206565068018
		0.887055495666653	-0.0615972142131529
		0.887055495666653	0.0736483811904778
SNORA2B	677794	0.887234555624958	-0.0651470014331048
SEPT12	124404	0.887234555624958	-0.0303873327698403
		0.887234771395957	-0.0547232694217676
		0.887234947366658	-0.0164129078435358
OR8K5	219453	0.887273481271082	0.0172174652687085
NLRP4	147945	0.88732503906452	0.0224049356303868
		0.88732503906452	0.0474021697176852
		0.887347841427829	-0.0247670383117895
ANXA13	312	0.88739501710961	-0.0233741153560096
SNORD115-38	100033812	0.88749186004832	-0.0142776477392279
CRYZ	1429	0.887524363460942	-0.0788256563548755
IVNS1ABP	10625	0.887553464543593	-0.0612738156077022
ARHGAP29	9411	0.887553464543593	-0.089222928004534
		0.887553464543593	-0.0266236260011343
GSG1	83445	0.887591213505375	-0.0314733790068011
FOXC2	2303	0.887591213505375	-0.0341166423877528
		0.887603834163572	-0.0302878174648518
		0.887709782249953	0.0702833179931979
		0.887709782249953	0.0244915993163222
BCL7A	605	0.887713827947165	-0.0579203143877525
SYNJ2	8871	0.887717411155945	-0.0631486370033993
GNL1	2794	0.887717411155945	-0.0360567106700653
		0.887813826177747	0.0280108008639468
		0.887847984662233	-0.0206082115033999
CDAN1	146059	0.887847984662233	0.0233332475204087
NKAIN4	128414	0.887847984662233	0.0733292491156474
KRTAP13-3	337960	0.887847984662233	-0.0269795644829927
GRM8	2918	0.887939303478295	0.0254576198696146
TTF1	7270	0.887946857051155	0.0491688973594115
		0.887946857051155	-0.0214887984761902
NEU3	10825	0.888027633120765	-0.0322106165532885
C14orf39	317761	0.888096511271531	-0.0590388349523803
SEMA5B	54437	0.888207737296688	-0.0326339563775528
		0.888262084255523	-0.0320410022970528
SULF2	55959	0.888310864205905	-0.113409524012471
CDY1B///CDY2B///CDY2A///CDY1	253175///203611///9426///9085	0.888310864205905	0.021672820405898
CDX1	1044	0.888310864205905	-0.029498583544215
CAPZB	832	0.888310864205905	-0.0325931650204083
MFSD3	113655	0.888310864205905	-0.0361673618469389
		0.888310864205905	-0.101384444846939
ANKRD33	341405	0.888318409047309	0.0231746490090714
KLHL41	10324	0.888318409047309	-0.0258974373276639
		0.888318409047309	-0.031412579280043
DEXI	28955	0.888363341967946	-0.0588966988231281
		0.888585717466021	0.0255323975782313
		0.888601450406956	-0.0686385622029482
MIR106B	406900	0.888601450406956	-0.034806078401358
		0.888631522326096	0.0393110064138327
		0.888631522326096	-0.0211369170317459
		0.888649106045971	-0.0458398316848054
CNTD1	124817	0.888649106045971	-0.0278999104841238
CAPZA2	830	0.888649106045971	-0.0515711127120166
		0.888649106045971	-0.01329679520975
VTRNA1-3	56662	0.888711995411616	-0.0516326941553293
WISP1	8840	0.888735762442125	-0.0237639714841267
TRAPPC5	126003	0.888796580680794	-0.0361947858571448
NDUFA12	55967	0.888796580680794	0.062897133531747
SLC25A51	92014	0.888846741277127	0.0593031150090702
ESRP1///RAF1	54845///5894	0.888846741277127	0.0514052479988667
GABRR1	2569	0.888846741277127	0.0240212383514753
AUTS2	26053	0.888846741277127	0.0952904650986408
CEP192	55125	0.888872305273379	0.0335098477040825
TAT	6898	0.888872305273379	-0.0215200232607704
		0.888968642846538	0.0328517182902512
ARHGAP28	79822	0.888968642846538	-0.0305954460022666
		0.888968642846538	0.022405866717687
GABRB1///GABRB1	2560///2560	0.888968642846538	-0.021047420459182
		0.888980897284722	-0.0498997633140572
		0.888980897284722	-0.0143900536666655
ARGFX	503582	0.889079227909207	0.0217387358174617
MTUS2-AS1	100874107	0.889079227909207	-0.021925774961451
HYDIN2///HYDIN	100288805///54768	0.889108102495892	-0.0250717747902507
ST8SIA2	8128	0.889136542727493	0.0346637715691616
		0.88915315250977	-0.0344676987482981
TEAD1	7003	0.889216107343126	-0.0422161688673444
MYCT1	80177	0.889248218056385	0.0840960028582782
		0.88925126916281	-0.0386986995555541
		0.889374785909555	-0.0527347190691607
EPB41L4B	54566	0.889530042313069	-0.022313081073694
FZD1	8321	0.889619243957753	0.041846728277779
IQCC	55721	0.889619243957753	0.0315041020941065
HLA-DPB1	3115	0.889669908569323	-0.159464510092967
		0.889777883174312	-0.0777652071417201
		0.889815850724395	-0.0383119876213138
NIPAL1	152519	0.889837934209241	-0.0323254585215409
LZTFL1	54585	0.889885912838501	-0.0847265075283445
		0.889885912838501	0.0187028419875293
		0.889915283113881	0.0354185804625864
OR2A12	346525	0.889989803136841	-0.0205367845385491
		0.889989803136841	0.0163955250782313
UNK	85451	0.889989803136841	0.0300078596224536
		0.889989803136841	-0.0138675601848073
HNF1A-AS1	283460	0.890103178659318	-0.0299564469444444
OR6C1	390321	0.890104219957269	-0.0165865968378669
		0.890213357497669	-0.0486270043548753
		0.890213357497669	-0.0561534667494303
OR4D1	26689	0.890213357497669	-0.0239495723775489
		0.890221552322498	-0.0453986495668923
KIAA1024L	100127206	0.890302846388282	0.0175507293684816
TRIM51	84767	0.890302846388282	0.0239993630090716
		0.890432452263412	-0.0137563414931972
		0.890432452263412	0.0615551171326567
OR5A1	219982	0.890577897397405	-0.0237630114591845
OR6W1P	89883	0.8905986067539	-0.0306268000918348
		0.89062720531957	0.048427648408162
		0.890664307165175	0.103233230912701
CCL20	6364	0.890664307165175	0.0338998436791389
		0.890664307165175	0.0961800530272132
		0.890664307165175	0.0215841715000011
		0.890756458663669	0.0357621537981885
GPR88	54112	0.890799974674097	0.0344121506496613
		0.890799974674097	-0.040951389521541
TIPARP	25976	0.890810936982863	0.057439210128118
		0.890820877798593	-0.0406471177981853
SNORA24	677809	0.890820877798593	-0.0512624476836692
UBA7	7318	0.890820877798593	0.0724343139909323
SNORD115-25	100033801	0.890820877798593	-0.0236938888276641
LOC388882	388882	0.890820877798593	-0.0270327455272104
KLHL4	56062	0.890848326211172	-0.0198238673594089
GREB1	9687	0.890848326211172	-0.0403913462460306
KCNE2	9992	0.890848326211172	0.0253200281882093
CRIM1	51232	0.890848326211172	0.116113078701815
LAMA5	3911	0.890848326211172	-0.0349394884058931
DNASE1L1	1774	0.890848326211172	0.0327286476848094
LSM14A	26065	0.890848326211172	0.047429215676873
ZNF627///ZNF627	199692///199692	0.890852318033615	-0.0435440719489781
		0.890852318033615	-0.0463215062777795
SPACA5B///SPACA5	729201///389852	0.890970083926568	-0.0369724417562338
TBC1D29	26083	0.891110731563899	-0.0276509740510189
TTTY9B///TTTY9A///TTTY9B///TTTY9A	425057///83864///425057///83864	0.891148591009528	-0.0177852408900216
		0.891261311647541	-0.0318082340963706
CITED1	4435	0.89133896674527	-0.0326920101575947
		0.89133896674527	-0.0267961514183672
MIR136	406927	0.891481800188314	-0.0141827455068029
TOM1	10043	0.891481800188314	0.0444913642324254
ZNF77	58492	0.891481800188314	0.0376254859648535
GYS2	2998	0.891481800188314	0.0209426242936517
MAP1B	4131	0.891481800188314	0.0742819597210884
GRAMD3	65983	0.891481800188314	0.0665936050487543
		0.891481800188314	-0.0404638810408162
		0.891481800188314	-0.0135474296632654
CXCL13	10563	0.891481800188314	0.0192922256575989
		0.891481800188314	-0.0166926266303844
FAM90A2P///FAM90A10P///FAM90A7P///FAM90A25P///FAM90A1	729689///441328///441317///389633///55138	0.891605118619287	0.0587640708707502
DOK4	55715	0.891816350351784	-0.0478233893560098
C6orf136	221545	0.891816350351784	0.0355359540056668
		0.891854501037574	0.0625010668492081
SPINK4	27290	0.891901191622876	0.0322844703798166
TRIM37	4591	0.891901191622876	-0.0384945621473891
C9orf57	138240	0.891943182340007	0.0273951494807272
		0.892065929847927	0.044070664928574
OR52M1	119772	0.89224017159048	-0.0310807791201793
		0.892289789332912	-0.0256538357993188
USP33	23032	0.892289789332912	-0.0416653905260729
CSAG1	158511	0.892363121313799	-0.0545191135340133
		0.892417765057997	-0.029565977092969
ZNF566	84924	0.892417765057997	-0.0657648407755085
ANXA9	8416	0.89245478509654	-0.0336788827120165
KCTD4	386618	0.892530522648657	0.0263928419455799
LOC645010	645010	0.89260502272158	-0.02528398297052
TBC1D26///TBC1D28	353149///254272	0.892735492702127	-0.0258450548990909
		0.892863008653094	0.0764665496394583
CECR1	51816	0.892863008653094	-0.102632290408163
ZMYND10	51364	0.892919560519883	-0.0253095803004504
ZNF431	170959	0.892981050333117	0.0490040925374151
ZACN///EXOC7	353174///23265	0.893048207086985	-0.0233955904489793
OR5M3	219482	0.893048207086985	-0.025727069082766
PCOLCE	5118	0.893048207086985	-0.0364319264160988
CRYM	1428	0.893088996415078	0.041730922924037
FCAR	2204	0.893095588775932	-0.103147542522671
JAGN1	84522	0.893095588775932	0.0570280005907025
		0.893095588775932	-0.0341813694399082
CCDC40	55036	0.893112472867019	0.0227613963015871
CRYZL1	9946	0.893130290776709	0.0367279919115688
		0.893364166099324	0.0159479181961459
		0.893423772863699	-0.0714375348820848
LPA	4018	0.893469831271796	0.0319810444297066
ZNF718	255403	0.893469831271796	-0.081709327894556
		0.893741611275136	-0.0139224860056677
CCL4	6351	0.893773966285945	-0.0608128740929681
TAF1A	9015	0.893847773695266	-0.0646874442845791
ANKRD52	283373	0.893869684926619	0.0241602975170085
		0.893951707378209	-0.0148267809784559
		0.893953225234998	-0.0504452025907023
		0.893997375717771	-0.0133092537766442
		0.893997375717771	0.0740787389637241
TSKU	25987	0.893997375717771	0.0434351409206331
		0.893998443237478	-0.07919897010771
		0.894361621034679	0.0218516219716558
GSDMC	56169	0.894361621034679	-0.0168356146292514
		0.894361621034679	-0.0176708590328789
STARD9	57519	0.894474539390309	0.0591681615022681
LY75-CD302///LY75	100526664///4065	0.89447764881496	-0.103038718441042
		0.894482633730701	0.0297505371473936
		0.894496758276647	-0.0177069294569154
ADGRV1	84059	0.894496758276647	0.0598394664569168
		0.894506467427201	-0.0343053463004521
PIM1	5292	0.894598914923697	-0.0881677916723351
EPHA5	2044	0.894598914923697	-0.0341969256904764
		0.894636219206733	0.0246986728673466
		0.894686652643826	0.0300726348650793
SIGLEC17P	284367	0.894686652643826	-0.0690449627494321
		0.894686652643826	-0.0298087267675733
NPFF	8620	0.894686652643826	0.0429200208027209
PKD2L1	9033	0.894686652643826	-0.0188194400702932
SERPINC1	462	0.894748857459945	0.0322523587732428
GLTPD2	388323	0.89478299078984	-0.0296544207607701
ECE2	9718	0.894789607042245	0.0263533673299339
		0.894821602629056	0.0296407022800453
LINC00670	284034	0.894821602629056	-0.060963124393425
		0.894821602629056	0.0646480865997763
SLC18A1	6570	0.894821602629056	-0.0191693914501139
		0.894821602629056	-0.0428264196337871
KHDRBS2	202559	0.894821602629056	0.075172821603176
PRKX	5613	0.894821602629056	-0.0425450864308408
DEFB105B///DEFB105A	504180///245908	0.89499253965641	-0.0255660595181411
		0.895231098878483	-0.0121931921859399
		0.895231498391625	0.0908183600634942
RDH11	51109	0.895362638200725	-0.0428893167256224
		0.895362638200725	-0.0144266202562364
ARPP21	10777	0.895362638200725	0.114796345443313
		0.895362638200725	-0.0727455128968231
METTL15	196074	0.895362638200725	-0.044289151631518
FBN3	84467	0.895362638200725	-0.0206189404637191
IGSF9	57549	0.895362638200725	-0.0284698646984136
SOCS1	8651	0.895362638200725	-0.0567139617460306
		0.895616025640369	-0.0362638484920659
MIR210	406992	0.895616025640369	0.0277013779659869
		0.895616025640369	0.0209979340600919
		0.89562398490517	-0.0465284639160979
SNRPD2	6633	0.895635517694886	0.04704811573923
DPPA3P2	400206	0.895661576366868	0.0348632699342408
DAZ4///DAZ2///DAZ3///DAZ1	57135///57055///57054///1617	0.895714444893119	-0.0525379670782304
		0.895714444893119	0.0374208238628122
NKX2-2	4821	0.895714444893119	0.0275166644580507
RMDN1	51115	0.895714444893119	-0.0388752588832215
		0.895714444893119	0.069123765217689
		0.895714444893119	0.0395110194761905
GORASP1	64689	0.895714444893119	-0.0337179392687066
RANBP9	10048	0.895714444893119	0.0363849889557795
		0.895714444893119	-0.0139691905238091
AK9	221264	0.895714444893119	-0.0463744920192743
FEV	54738	0.895714444893119	0.02435559925057
ETV1	2115	0.895714444893119	-0.0504576965476189
		0.895714444893119	-0.0164800400850345
		0.895714444893119	-0.0238741402120173
TMEM42	131616	0.895714444893119	0.0371834141020422
		0.895714444893119	0.0409045922437681
CD59	966	0.895714444893119	0.0697091219659836
CMIP	80790	0.895752758583551	-0.0552608349603165
GAS2L1	10634	0.895979314842871	-0.0254747284852597
TAS2R39	259285	0.896066896787655	-0.020505266470519
		0.896115619036353	0.0188199075963715
		0.896262270359051	0.0445981087040836
		0.896262270359051	-0.0208094613163268
		0.896328204898161	0.0571536765850356
		0.896328204898161	-0.0198227429807254
RPL23AP87///RPL23AP82///RPL23AP7	388574///284942///118433	0.896328204898161	-0.0507514489750553
HSD17B14	51171	0.896491949296808	0.0407798122210901
GOPC	57120	0.896570780959078	-0.0426555435770961
AP1G1	164	0.896570780959078	-0.025944457027208
		0.89660873083197	-0.020993122945578
		0.89660873083197	-0.0267348650068016
MIR22HG	84981	0.896609228954783	-0.060190069140587
LINC01555	439927	0.89670162676086	-0.0199369884319722
HLA-DQB2///HLA-DQB1	3120///3119	0.89670162676086	0.0798907911428568
SNX3	8724	0.896748873439467	0.0486401811473964
PLEKHG4	25894	0.896857079195638	0.0407416885714289
		0.896857079195638	-0.0616174826122435
KLHL8	57563	0.896857079195638	-0.0515716391303878
		0.896865214327692	-0.0247616207891164
		0.896884243304018	-0.0869266422596366
CLRN1	7401	0.897051880584226	0.0155221777108836
		0.897051880584226	0.0406230923163289
NR4A3	8013	0.897051880584226	0.0831573953163263
SLC45A2	51151	0.897051880584226	0.0224877012142879
RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2	729857///729540///727851///653489///400966///285190///84220///5903	0.897051880584226	-0.065138551051021
		0.897051880584226	0.017875454982994
OVCH2	341277	0.897051880584226	-0.098818959586167
		0.897051880584226	0.0144629313480729
		0.897051880584226	0.0492262941292516
ISCA1	81689	0.897051880584226	0.0374341177936532
		0.897051880584226	-0.0203080956224495
H3F3AP4///H3F3A	440926///3020	0.897051880584226	0.0544764116746035
		0.897137206636127	-0.0401966681383188
NSAP11	100131275	0.897161014659793	-0.0203334123061207
RBP2	5948	0.897239629424216	-0.024908327670067
		0.897301301362425	-0.0339930633083876
GPR174	84636	0.897325216512444	-0.15107419519728
ACSL6	23305	0.897333853093806	0.0488389872573709
ATP9A	10079	0.897336419583979	-0.0717246140317442
PINLYP	390940	0.897378170660469	-0.0573277408117896
		0.897378170660469	-0.0628156313219934
		0.897395001978677	0.0323188375283459
SYT2	127833	0.897410203062232	-0.0235898209693888
		0.897518329211344	-0.0212161532947834
AHNAK2	113146	0.897518329211344	0.02349481513152
LOC389895	389895	0.897518329211344	0.0307724928526074
WFDC13	164237	0.897518329211344	-0.0262407348015863
		0.897556295069824	0.0223103593049885
TTTY5///TTTY5	83863///83863	0.897624931429948	-0.0214170288605455
		0.897856012003196	-0.0323982057607695
SMCO1	255798	0.898003034172394	0.0190804057188201
SPDYE4	388333	0.898114593818529	-0.0287802433140589
		0.898114593818529	-0.0364967356031736
OR10G8	219869	0.898114593818529	0.0289331716496597
SLC4A4	8671	0.898177867306238	0.0896151046836762
NRXN3	9369	0.898209386310763	0.0680044921791385
PPP2CB	5516	0.898209386310763	0.0363689400839009
PNPLA3	80339	0.898242799531708	0.0317410612414957
GIF	2694	0.898254472275169	0.0186370286417223
		0.898337626484421	-0.0348115011269834
		0.898337626484421	-0.0326017938435368
PPP1R2P9	80316	0.898337626484421	-0.0282801826734671
		0.898337626484421	-0.0291409637176878
		0.898337626484421	-0.0285111348185927
		0.898337626484421	-0.0325092595578202
		0.898337626484421	-0.0576727077596377
		0.898337626484421	-0.0287638513820845
		0.898337626484421	0.0582657619297069
TENM2	57451	0.898337626484421	-0.0298913649897954
		0.898341735966663	-0.0671756209523813
LGALS7B///LGALS7	653499///3963	0.898345560131731	0.0240582674863949
LOC100101478///TMSB15B	100101478///286527	0.898462710295312	0.0746183350952405
		0.898514380092709	-0.0146899223548753
FBXW8	26259	0.898549108564861	0.0352332357913854
RABEP2	79874	0.898615926760759	-0.0370916799376406
MIR224///GABRE	407009///2564	0.898615926760759	0.0548726184206365
TSGA10///TSGA10	80705///80705	0.898615926760759	-0.0399391776145128
CEP68	23177	0.898615926760759	0.0475024579058987
NUP214	8021	0.89865897628228	0.0421453757834502
		0.898662918914813	-0.0498515989047608
		0.898662918914813	-0.0178473096927423
ZNF224	7767	0.898720230180469	0.0483600163707516
		0.898800159652827	0.0452160618276656
SH3BGRL	6451	0.898876601154801	-0.0734127138242577
		0.898905529316637	-0.0270617766439911
PAX9	5083	0.899022068163016	-0.0464999873492031
C6orf99	100130967	0.89906302895773	0.0454938127301592
TRAM1L1	133022	0.89906302895773	-0.0379240616349206
MPP6	51678	0.899216516333098	-0.0936813971451222
OR51B4	79339	0.899216516333098	-0.060996261879819
IGKC	3514	0.899216516333098	-0.112112820515874
ACP2	53	0.899216516333098	0.0321099770736994
		0.899216516333098	0.0276129393854894
LOC731157	731157	0.899216516333098	-0.0436343165804987
		0.899216516333098	-0.0219683651882083
		0.899406637059067	0.0367140642346975
		0.899406637059067	-0.0375499224546472
		0.899406637059067	-0.0245717460657495
OR51D1	390038	0.899406637059067	0.0228818950612242
		0.899406637059067	-0.0517556044920635
KRTAP13-4	284827	0.899458318194971	-0.0282318726882069
OR1S1	219959	0.899458318194971	0.0195484081564619
KRTAP10-12///KRTAP10-3///KRTAP10-2///KRTAP10-11///KRTAP10-1///KRTAP10-9///KRTAP10-7///KRTAP10-6///KRTAP10-4///KRTAP10-10	386685///386682///386679///386678///386677///386676///386675///386674///386672///353333	0.899516706406384	0.0259981598616772
